Tiempo_Respuesta,Tiempo_comunidad,Sexo,Trabaja,Edad,Familia,Hobbies,Club_Social,Politica,Profesional,Medioambiente,Grupo_Apoyo
5.98,Corto,M,Si,30,1,1,1,0,0,1,1
9.39,Largo,M,Si,47,0,0,0,0,0,0,0
2.9,Largo,F,No,45,0,1,0,0,1,1,0
6.67,Corto,F,Si,25,0,0,1,0,0,1,0
7.83,Corto,F,Si,29,0,0,0,0,0,0,0
7.6,Largo,M,No,33,1,1,1,0,1,1,0
5.55,Medio,M,Si,45,0,0,0,0,0,0,0
5.86,Largo,M,No,30,1,0,0,0,0,0,0
8.36,Largo,F,No,37,1,1,1,0,0,1,1
2.54,Medio,M,Si,32,0,0,0,0,1,0,0
2.81,Corto,M,Si,23,1,0,0,0,0,0,1
4.03,Medio,M,No,52,1,0,0,0,0,0,0
7.82,Largo,F,Si,43,1,1,1,0,0,1,1
6.5,Medio,F,No,43,1,0,0,0,0,1,0
8.82,Corto,M,Si,39,0,0,0,1,0,0,1
8.35,Largo,M,No,37,0,0,0,0,0,1,0
7.87,Medio,M,No,29,0,0,0,0,1,0,0
2.16,Largo,F,No,37,0,0,0,0,0,0,0
2.29,Medio,M,No,54,0,0,0,1,1,0,0
9.93,Medio,F,No,19,1,1,1,0,0,0,0
9.74,Largo,M,Si,31,0,0,0,0,1,0,0
3.23,Largo,F,Si,27,0,0,0,0,0,0,0
5.41,Corto,M,Si,25,0,0,1,0,1,1,0
9.18,Largo,F,Si,27,0,0,0,1,1,0,0
5.1,Largo,F,No,47,0,0,0,0,0,0,0
5.29,Largo,F,No,32,1,1,0,0,1,1,0
7.26,Medio,M,Si,44,0,0,0,0,0,0,0
6.22,Largo,M,No,20,0,0,0,0,1,0,0
8.58,Medio,F,No,46,0,0,0,0,1,1,0
5.85,Medio,M,No,39,1,1,0,0,0,1,0
6.4,Medio,M,No,53,0,0,0,0,1,1,0
9.26,Largo,M,Si,44,0,0,0,0,1,0,0
3.61,Corto,M,Si,56,1,0,0,0,0,0,0
7.49,Medio,F,Si,19,0,0,0,0,0,0,0
4.55,Largo,F,Si,30,0,0,0,0,1,0,0
7.35,Medio,F,Si,48,0,0,0,0,1,0,0
4.87,Medio,M,No,45,1,1,0,0,0,0,1
9.06,Largo,M,Si,52,1,1,0,0,0,1,0
7.7,Largo,F,No,45,1,0,0,0,1,0,0
3.95,Largo,M,Si,41,1,0,0,0,0,0,0
7.58,Medio,F,No,44,1,1,0,0,1,0,0
9.53,Corto,M,No,33,1,0,0,1,1,0,1
5.91,Corto,M,No,20,0,0,0,0,0,0,0
5,Medio,F,No,32,1,1,1,0,0,1,0
5.64,Corto,M,Si,50,0,0,1,0,0,0,0
9.85,Corto,F,No,54,0,0,0,0,1,1,0
9.51,Corto,M,Si,48,1,0,0,0,1,0,0
3.56,Medio,F,No,41,0,0,0,0,0,0,0
5.24,Corto,F,No,30,0,0,0,0,0,1,0
5.68,Largo,F,No,30,0,0,0,0,0,1,0
3.18,Corto,M,No,36,0,0,0,0,0,0,0
6.75,Corto,F,Si,46,1,1,1,0,0,1,0
2.83,Corto,F,Si,52,0,1,0,0,1,1,0
3.39,Largo,F,Si,36,1,0,0,0,0,0,0
7.48,Largo,F,Si,52,0,0,0,0,0,0,0
7.25,Corto,M,No,53,0,0,0,0,1,0,0
5.18,Medio,F,Si,34,0,0,0,0,1,0,0
7.9,Medio,F,No,34,1,0,0,0,0,0,0
3.84,Largo,F,Si,46,0,0,0,0,0,0,1
6.56,Largo,F,Si,22,0,0,0,0,0,0,0
7.06,Medio,M,Si,21,0,1,1,0,0,1,0
3.37,Medio,F,Si,30,0,0,0,0,0,0,0
2.01,Corto,M,Si,24,0,0,0,0,0,0,0
8.62,Medio,M,No,43,1,1,0,0,0,1,0
2.65,Corto,F,No,48,1,1,1,0,0,1,0
6.07,Medio,F,Si,48,0,0,0,1,1,1,1
4.04,Medio,M,No,24,0,0,0,0,0,1,0
4.58,Corto,M,No,46,0,0,0,0,0,1,1
6.51,Largo,M,Si,37,0,0,0,0,1,0,1
4.62,Corto,F,Si,25,0,1,0,0,1,0,1
5.22,Corto,M,Si,25,1,0,0,0,0,0,0
4.73,Largo,F,Si,24,1,0,0,0,0,0,0
7.83,Medio,M,No,19,1,0,0,0,0,0,0
4.76,Corto,M,No,50,0,0,0,0,1,1,0
5.49,Largo,F,No,32,0,0,1,0,1,0,0
5.05,Corto,F,Si,29,1,1,1,0,1,1,1
3.95,Medio,M,Si,54,0,0,0,0,0,0,0
7.47,Medio,M,No,20,0,0,0,0,0,0,0
2.26,Largo,M,No,27,1,0,0,0,0,1,0
2.21,Largo,F,Si,29,1,0,0,1,0,0,1
4.12,Medio,M,Si,20,1,1,0,0,0,1,0
8.75,Largo,F,Si,29,1,0,0,0,0,0,0
2.99,Largo,F,Si,28,1,0,0,0,0,0,0
3.67,Medio,M,Si,48,1,1,1,0,0,1,0
5.07,Largo,M,Si,35,0,0,0,0,0,1,0
7.94,Corto,M,No,27,0,0,0,0,0,0,0
3.41,Largo,F,No,25,1,0,1,0,1,0,0
8.51,Medio,F,No,47,1,0,0,0,1,0,0
2.74,Largo,F,Si,24,1,0,0,0,0,1,0
3.9,Largo,M,Si,46,0,0,1,0,0,1,0
3.82,Medio,M,Si,54,0,0,0,0,1,1,0
3.09,Largo,F,No,27,1,1,0,1,1,1,0
2.05,Largo,F,No,38,0,0,0,0,0,0,0
8.1,Medio,M,No,22,1,1,1,0,1,1,0
8.98,Corto,F,No,49,0,0,1,0,0,1,0
2.73,Medio,F,No,24,1,1,1,0,0,1,0
2.49,Largo,F,No,53,1,1,1,0,0,1,0
5.97,Largo,F,No,36,1,0,0,0,0,1,0
9.88,Largo,F,No,35,1,1,1,0,0,1,0
7.85,Medio,M,Si,39,0,0,0,0,1,0,1
2.98,Corto,F,No,33,1,0,0,0,1,1,1
6.34,Corto,M,Si,34,1,0,0,0,0,1,0
8.78,Medio,M,No,21,0,0,0,0,1,0,0
2.88,Largo,M,No,53,1,1,1,1,1,1,0
5.41,Largo,F,Si,53,0,0,0,0,1,0,0
8.02,Largo,F,Si,40,1,1,1,0,1,1,1
3.71,Corto,F,Si,20,0,0,0,0,0,0,0
9.68,Medio,M,Si,44,0,0,0,0,0,0,0
4.2,Largo,F,Si,29,1,1,0,0,0,1,0
6.54,Medio,M,No,47,0,0,0,0,0,0,0
6.83,Largo,M,No,55,0,0,0,1,0,0,0
6.24,Medio,M,Si,38,0,0,0,0,0,0,0
5.64,Medio,F,Si,33,1,0,0,0,0,0,0
6.48,Medio,M,No,52,0,0,0,0,0,0,1
5.49,Corto,M,No,24,0,0,0,0,0,1,0
5.39,Medio,M,No,45,0,0,0,0,0,0,0
3.87,Largo,F,Si,40,0,1,0,0,1,1,1
6.43,Largo,M,Si,23,1,1,1,0,0,1,0
4.23,Largo,M,Si,18,1,0,0,0,0,1,0
8.69,Largo,F,No,52,1,1,0,0,1,1,1
5.51,Largo,F,Si,39,1,1,0,0,0,1,0
2.21,Medio,F,Si,43,1,0,0,0,0,0,0
3.65,Medio,M,No,52,0,0,0,0,0,0,0
4.86,Corto,M,Si,49,1,1,1,0,1,1,0
2.27,Largo,F,Si,20,0,0,0,0,0,0,1
8.27,Medio,M,No,18,1,0,0,0,0,0,0
5.58,Medio,F,Si,43,0,1,0,1,0,0,0
3.08,Largo,M,Si,42,0,1,1,1,1,1,1
2.74,Medio,F,Si,49,0,1,0,0,0,1,0
6.37,Medio,M,No,24,1,0,1,0,1,1,0
9.16,Largo,F,Si,40,1,0,0,0,0,0,0
5.57,Largo,M,Si,26,0,1,1,0,0,1,0
8.37,Largo,F,Si,23,0,0,0,0,1,0,1
4.57,Medio,M,Si,21,0,0,0,0,0,0,0
8.42,Largo,M,No,25,0,0,0,0,0,1,0
5.94,Medio,F,No,25,1,0,0,0,0,1,0
4.57,Medio,F,No,30,0,0,0,0,0,0,0
10.05,Medio,M,Si,28,1,0,1,0,0,0,0
4.31,Corto,F,Si,42,0,0,0,0,0,0,0
6.41,Medio,F,No,27,1,1,1,0,0,1,0
8.83,Medio,M,No,30,0,0,0,0,0,0,0
7.08,Largo,F,Si,33,1,1,0,0,0,0,0
7.79,Medio,F,Si,53,0,0,0,0,0,1,0
8.13,Largo,F,No,37,0,1,1,0,1,0,0
7.68,Medio,F,No,40,0,0,0,0,0,0,0
8.94,Medio,M,Si,34,0,0,0,0,0,0,0
6.36,Corto,F,No,33,0,0,0,0,0,0,1
6.45,Corto,F,Si,52,1,1,0,0,0,1,1
7.29,Largo,M,No,21,0,0,0,0,1,0,0
9.2,Corto,M,No,37,1,1,1,0,1,1,0
4.33,Medio,M,Si,30,0,1,0,0,0,1,0
7.05,Medio,F,No,36,0,0,0,0,0,0,0
7.48,Largo,F,No,52,0,0,0,0,0,0,0
6.14,Medio,M,No,48,0,0,0,0,1,0,0
6.26,Medio,F,Si,40,1,0,0,0,1,1,0
4.52,Medio,F,Si,19,0,0,0,0,1,0,0
2.48,Medio,F,No,52,1,0,0,0,1,0,0
7.97,Corto,F,Si,36,0,0,0,0,0,0,0
7.85,Largo,M,No,40,1,1,0,0,0,0,0
2.63,Medio,F,No,38,0,0,0,0,0,0,1
7.09,Largo,F,No,51,1,0,0,0,0,0,0
5.86,Largo,F,Si,56,0,0,0,0,0,0,0
8.68,Medio,F,No,18,1,0,0,0,0,0,0
6.14,Largo,M,No,35,1,0,1,0,0,1,0
4.16,Corto,M,No,41,0,0,0,0,0,0,0
8.53,Largo,M,No,38,0,0,0,0,1,1,0
3.61,Largo,M,Si,46,0,0,0,0,0,0,0
8.15,Medio,M,No,23,1,1,0,0,0,1,0
3.48,Medio,M,No,47,1,0,1,0,1,1,0
9,Medio,M,No,35,1,0,0,0,0,0,0
6.86,Medio,M,No,39,0,0,0,0,0,0,0
4.33,Medio,F,Si,35,0,0,0,0,0,0,0
3.25,Largo,M,No,30,0,0,0,0,0,0,0
7.3,Corto,F,Si,25,1,0,0,0,0,0,0
5.79,Medio,F,No,26,1,0,0,0,0,0,0
7.57,Largo,F,No,38,0,0,0,0,0,1,0
7.29,Largo,M,No,41,0,0,0,0,0,0,0
8.2,Corto,F,Si,26,1,0,0,0,0,1,0
8.17,Medio,F,No,28,0,1,0,1,0,1,1
2.32,Medio,F,No,53,1,1,0,0,1,1,1
2.31,Largo,F,Si,24,1,0,0,0,1,0,0
7.41,Largo,F,Si,31,0,0,1,0,0,1,0
7.17,Corto,F,No,53,0,0,0,0,0,1,1
5.55,Largo,M,Si,27,0,0,0,0,0,0,0
4.82,Corto,F,No,48,0,0,0,0,0,0,0
2.18,Medio,F,No,20,1,1,1,0,0,1,0
10.08,Largo,M,Si,23,1,0,0,0,0,0,0
7.58,Medio,F,No,55,0,0,0,1,1,0,0
2.35,Corto,F,No,22,0,0,0,0,0,1,0
7.01,Medio,F,No,51,0,0,0,0,0,0,0
7.52,Corto,F,Si,44,1,0,1,0,1,0,1
3.85,Medio,M,No,33,0,0,0,0,0,1,0
7.31,Medio,F,Si,29,1,0,0,0,0,1,0
7.61,Largo,F,Si,22,0,1,0,0,0,1,1
8.82,Largo,F,No,33,1,0,0,0,1,0,1
7.06,Corto,M,No,34,0,0,0,0,0,0,0
7.32,Corto,F,No,22,1,1,1,1,0,0,0
6.4,Corto,M,No,35,1,1,0,1,1,1,1
7.18,Largo,M,Si,55,0,1,0,1,1,1,0
2.65,Largo,M,No,48,0,0,0,0,1,0,0
6.92,Largo,F,Si,42,1,1,0,0,0,1,0
9.1,Largo,F,Si,51,0,0,0,0,0,0,0
2.95,Medio,M,No,51,0,0,0,0,1,1,0
3.29,Largo,M,No,41,0,0,0,0,0,1,0
2.83,Medio,F,Si,53,0,0,0,0,0,1,0
9.33,Largo,F,Si,50,0,0,0,0,1,0,0
9.61,Corto,M,No,36,0,0,1,0,0,1,0
6.14,Largo,M,No,33,0,0,0,0,0,0,1
7.77,Medio,F,Si,31,0,0,0,0,1,1,0
3.24,Corto,F,No,37,1,1,0,0,0,1,0
4.84,Medio,M,No,30,0,1,0,0,1,1,0
6.5,Medio,M,No,51,0,0,0,0,1,0,0
9.11,Largo,F,No,34,1,0,1,0,1,1,1
4.8,Corto,M,Si,49,1,1,1,0,0,1,1
3.15,Medio,M,No,29,0,0,0,1,0,0,0
4.29,Medio,M,Si,38,0,0,0,0,0,0,0
8.67,Medio,F,Si,48,1,1,1,0,0,1,0
7.03,Medio,F,Si,34,0,1,0,0,0,1,0
3.45,Corto,F,No,56,1,0,0,0,0,0,0
5.45,Medio,M,Si,28,0,0,0,0,0,0,1
3.95,Largo,F,Si,41,0,0,0,0,0,0,0
2.2,Corto,F,Si,28,0,1,1,0,0,1,0
6.85,Medio,F,No,41,0,0,0,0,0,0,0
6.56,Corto,M,No,21,0,0,0,0,1,0,0
3.14,Largo,F,Si,21,0,0,0,0,0,0,0
9.48,Largo,F,Si,33,1,1,0,0,0,1,1
5.92,Largo,F,No,46,1,1,0,1,1,1,0
3.02,Medio,M,Si,24,0,0,0,0,0,0,0
8.68,Medio,M,No,36,0,1,0,0,0,0,0
6.57,Medio,M,No,22,0,0,0,0,0,0,0
7.46,Largo,M,Si,50,1,0,0,0,0,0,0
9.98,Largo,M,Si,20,1,1,1,0,1,1,0
7.62,Corto,M,Si,40,0,1,0,1,1,1,0
4.23,Largo,M,Si,43,1,1,1,1,1,0,0
9.88,Largo,M,Si,24,0,1,0,0,0,0,0
6.89,Medio,M,Si,28,0,1,0,0,0,1,1
6.31,Largo,F,Si,29,1,1,1,0,0,1,0
5.61,Corto,F,No,42,1,1,1,0,1,1,0
4.33,Medio,M,Si,51,0,0,0,0,1,1,0
8.82,Largo,M,Si,33,1,1,0,0,0,1,1
6.99,Largo,F,No,51,1,0,0,0,0,1,0
6.61,Largo,F,Si,49,1,0,0,0,1,0,0
5.59,Medio,M,Si,17,0,0,0,0,0,0,0
8.94,Largo,F,Si,40,0,0,0,0,0,0,0
4.55,Medio,M,Si,51,0,0,0,0,1,0,0
5.8,Medio,F,No,34,0,0,0,0,0,0,0
2.99,Medio,F,Si,27,0,0,0,0,0,0,0
2.29,Medio,M,No,32,0,1,0,0,1,0,0
6.55,Largo,M,No,49,0,0,0,0,0,0,0
2.26,Largo,F,No,31,1,0,0,0,0,0,0
7.18,Corto,F,Si,32,0,1,0,0,0,0,0
6.59,Largo,F,No,18,0,0,0,0,0,0,1
7.04,Largo,F,Si,48,0,1,0,0,0,1,0
4.19,Medio,F,No,43,0,0,0,0,1,0,0
3.1,Largo,M,Si,28,1,0,0,1,1,0,0
8.35,Largo,F,Si,48,0,0,0,0,0,1,0
2.61,Largo,F,No,23,0,0,0,0,0,0,0
6.56,Medio,F,No,33,1,0,0,0,1,1,0
2.93,Medio,F,Si,26,1,1,1,0,1,1,0
2.55,Largo,F,No,33,0,0,0,0,0,0,0
7.65,Largo,F,No,21,0,0,0,0,0,0,1
3.36,Corto,M,No,17,1,0,0,0,0,0,0
2.79,Medio,M,Si,45,1,1,0,0,1,1,0
4.99,Medio,F,Si,31,0,0,0,0,0,0,0
2.87,Corto,F,No,45,1,1,0,0,0,1,0
3.54,Largo,F,No,44,0,0,0,0,0,0,1
9.23,Medio,M,No,51,0,0,0,0,0,0,0
5.93,Medio,F,Si,55,0,0,0,0,0,0,0
7.86,Corto,M,Si,32,0,0,0,0,0,0,0
3.33,Largo,M,No,41,1,1,0,0,1,1,0
4.19,Corto,M,Si,33,0,1,0,0,0,1,0
8.85,Medio,F,No,34,1,0,0,0,1,0,0
3.24,Largo,M,Si,55,0,0,0,0,0,1,0
3.32,Largo,F,Si,46,0,0,0,0,0,0,1
4.61,Largo,M,Si,45,1,0,0,0,0,1,0
6.85,Medio,F,Si,27,0,0,0,0,0,0,0
3.8,Medio,F,No,27,0,0,0,0,0,0,0
9.32,Medio,M,No,44,1,0,0,0,0,0,0
6.19,Medio,F,Si,28,0,0,0,0,0,0,0
4.78,Medio,F,Si,50,1,1,0,0,0,1,0
3.14,Corto,F,No,54,1,0,1,0,0,0,0
3.22,Medio,F,No,28,1,0,0,0,1,0,1
5.66,Largo,F,No,30,0,0,0,0,0,0,0
9.53,Corto,M,Si,27,1,1,0,0,0,1,0
5.54,Largo,F,Si,24,1,0,0,0,0,1,0
6.29,Corto,F,Si,22,1,0,1,0,0,1,0
8.35,Medio,F,No,49,0,0,0,0,0,0,0
2.83,Medio,M,Si,54,0,0,0,0,0,0,0
4.45,Largo,F,No,50,1,1,1,0,0,1,0
8.28,Largo,M,Si,43,1,0,0,0,0,0,1
9.34,Largo,M,No,42,0,0,1,0,0,1,1
2.92,Medio,F,Si,53,0,1,0,0,0,1,0
6.48,Largo,M,No,21,1,1,0,0,0,1,0
3.56,Largo,F,No,20,1,1,1,0,1,1,1
4.57,Medio,F,No,48,0,1,1,1,0,1,0
2.58,Corto,M,Si,27,0,0,0,0,1,0,0
2.26,Medio,F,No,21,1,0,0,0,0,1,0
7.68,Medio,F,Si,38,1,1,1,0,0,1,1
8.02,Largo,M,No,57,0,0,0,0,1,0,0
6.65,Medio,F,Si,42,0,0,0,0,0,0,0
5.58,Largo,F,No,17,1,1,0,1,0,0,1
3.82,Medio,M,No,29,0,0,0,1,0,1,0
4.8,Medio,F,Si,39,0,0,0,0,1,0,0
2.28,Largo,M,Si,37,0,1,0,1,0,1,0
6.15,Medio,M,Si,37,0,0,0,0,1,0,0
4.45,Corto,M,Si,25,1,0,0,0,1,0,0
7.3,Largo,M,Si,19,0,1,0,0,1,1,0
9.83,Medio,M,No,29,0,0,0,0,1,0,0
5.92,Corto,F,No,38,1,0,1,0,0,0,0
7.48,Largo,M,Si,28,1,0,0,0,0,0,0
6.1,Largo,F,No,48,0,1,0,0,0,1,0
2.15,Corto,M,Si,53,1,0,0,0,1,0,0
9.97,Largo,F,No,20,0,0,0,0,1,0,0
8.87,Largo,F,No,45,1,1,1,0,0,1,0
2.72,Largo,F,No,32,1,0,0,1,1,0,1
8.94,Corto,F,No,34,1,0,0,0,0,0,0
2.08,Medio,M,Si,51,0,0,0,0,0,0,0
2.28,Largo,F,Si,40,1,0,0,0,0,0,0
3.66,Medio,M,Si,41,1,1,0,1,0,1,0
4.55,Medio,M,No,46,0,0,0,0,0,0,0
4.71,Largo,M,Si,22,1,1,0,0,0,1,0
5.86,Medio,M,Si,52,0,0,0,0,0,0,0
2.61,Medio,M,Si,50,1,1,0,0,0,1,0
6.97,Largo,M,Si,30,0,0,0,0,1,0,0
3.45,Largo,F,No,49,0,0,0,0,0,0,0
3.83,Largo,M,Si,30,1,1,1,0,1,1,0
8.21,Largo,F,No,23,0,0,0,0,0,0,0
6.35,Largo,M,No,35,0,0,0,0,0,0,0
8.85,Medio,F,Si,32,0,0,0,0,0,1,0
6.99,Largo,F,No,26,1,1,1,0,0,1,1
4.78,Corto,M,No,25,0,0,0,0,1,1,0
7.72,Corto,F,No,49,1,1,1,0,1,1,0
6.19,Corto,M,Si,39,0,0,0,0,1,0,0
4.39,Medio,M,No,47,0,0,0,0,1,0,0
9.9,Corto,F,No,28,0,1,1,0,1,0,0
8.1,Largo,M,Si,23,1,0,0,0,1,0,0
9.56,Largo,M,No,54,1,1,0,0,0,1,0
8.37,Largo,M,Si,56,1,0,1,0,0,0,0
3.96,Largo,F,No,32,0,0,0,1,1,0,1
5.54,Corto,F,No,27,0,0,0,0,0,0,0
7.33,Medio,F,No,21,0,0,0,0,1,0,0
9.39,Medio,M,No,44,1,0,0,0,0,0,0
4.21,Largo,F,Si,41,0,0,0,0,0,0,0
3.45,Medio,M,No,47,0,1,0,0,0,0,1
2.25,Largo,M,No,20,0,0,0,0,0,1,0
2.03,Corto,F,No,40,0,0,0,0,1,0,0
3.5,Largo,F,Si,38,0,0,0,0,0,0,0
4.39,Largo,F,No,52,1,1,1,0,1,1,0
6.74,Corto,M,No,51,1,0,0,0,1,0,0
2.81,Medio,F,Si,31,0,0,0,0,0,0,1
8.13,Largo,F,Si,41,1,0,0,0,0,0,0
4.1,Largo,M,No,22,0,0,0,0,0,0,0
10.03,Medio,F,No,25,1,0,0,0,1,0,0
2.64,Largo,F,Si,53,0,0,1,0,0,1,0
7.18,Largo,M,No,43,1,1,1,0,1,1,0
6.41,Largo,M,Si,50,0,0,0,0,0,0,0
3.47,Corto,F,Si,46,0,0,0,0,1,1,0
5.88,Corto,M,Si,22,0,1,0,0,1,0,0
2.42,Largo,M,No,21,1,0,0,0,0,0,0
2.53,Corto,M,No,36,0,0,0,0,0,0,0
3.14,Medio,F,No,53,0,0,1,0,1,0,0
7.41,Medio,F,Si,26,0,0,0,0,0,0,0
5.92,Largo,M,Si,34,1,0,1,0,0,0,0
8.98,Corto,F,Si,31,0,0,0,0,0,0,0
2.99,Corto,M,No,45,1,1,1,0,0,1,0
4,Largo,M,Si,44,0,0,0,0,0,0,0
5,Largo,F,Si,28,1,0,0,1,1,0,1
7.51,Corto,F,No,22,1,1,1,1,1,1,0
9.34,Medio,M,No,32,0,0,0,0,1,0,0
2.93,Medio,M,No,46,1,0,0,0,1,0,0
2.44,Medio,M,No,20,1,0,1,0,0,0,0
7.05,Largo,F,No,39,0,0,0,0,0,0,0
3.81,Medio,F,Si,22,0,0,0,0,0,1,1
3.31,Medio,F,No,48,0,1,0,0,0,0,0
9.02,Largo,F,Si,35,0,0,0,0,0,0,0
3.32,Medio,F,No,25,1,1,0,0,0,1,1
5.12,Largo,M,No,54,1,1,0,0,0,1,0
3.69,Corto,M,Si,25,0,0,0,0,0,0,0
8,Largo,F,Si,49,1,1,1,0,0,1,0
9.7,Medio,F,No,42,0,0,0,0,0,0,1
4.27,Largo,F,Si,18,1,0,1,0,0,1,0
4.32,Largo,M,Si,49,1,1,0,0,0,1,0
2.32,Medio,M,Si,29,1,1,1,0,0,1,0
2.68,Largo,M,No,51,1,0,0,0,0,0,1
2.41,Corto,M,No,44,0,0,0,0,0,0,0
2.32,Largo,M,Si,28,0,0,0,0,1,0,0
8.66,Largo,M,No,49,0,0,0,0,0,0,0
3.44,Medio,F,Si,42,0,0,0,0,1,0,0
8.65,Largo,M,Si,24,1,1,0,1,0,0,0
8.72,Medio,F,Si,40,0,0,0,0,0,0,0
5.97,Medio,F,Si,27,1,1,1,0,1,1,1
5.22,Largo,M,Si,29,1,1,0,0,1,1,0
3.88,Corto,F,No,34,1,0,0,0,1,0,0
6.78,Largo,F,Si,47,0,0,0,0,0,0,1
9.43,Largo,M,No,36,0,1,0,0,0,1,0
3.34,Largo,M,Si,49,0,0,0,0,0,0,0
3.46,Medio,F,Si,27,0,1,1,0,0,1,0
7.25,Largo,M,No,23,1,0,1,0,0,1,1
2.39,Largo,F,No,31,0,0,0,0,0,0,0
4.77,Medio,F,No,44,1,1,1,1,1,1,0
3.75,Corto,F,No,47,0,0,0,0,1,0,0
8.58,Medio,M,Si,32,0,1,1,0,1,1,0
7.81,Corto,M,No,24,0,0,0,0,0,0,0
5.77,Medio,M,No,50,0,0,0,1,1,0,0
4.97,Medio,F,No,29,0,0,0,0,0,0,0
4.54,Largo,M,No,29,0,0,0,0,0,0,0
7.93,Largo,M,No,22,1,0,0,0,1,1,0
6.09,Largo,F,Si,54,0,0,0,0,0,0,0
5.43,Largo,M,No,53,0,0,0,0,0,0,0
5.17,Largo,F,No,28,0,0,0,0,1,0,0
8.4,Largo,M,No,54,0,0,0,0,0,1,0
2.43,Largo,M,Si,23,0,0,0,0,0,0,0
5.24,Medio,M,Si,47,0,0,0,0,0,0,0
4.95,Largo,F,No,23,1,0,0,0,1,0,0
8.77,Corto,F,Si,30,1,0,0,0,1,1,0
9.68,Largo,M,No,53,1,0,1,0,1,1,0
4.47,Medio,F,No,30,0,0,0,0,0,0,1
4.31,Corto,M,No,51,0,0,0,0,0,0,0
2.61,Largo,F,Si,31,0,1,0,0,0,0,0
4.87,Corto,F,No,45,0,0,1,1,0,1,0
3.92,Medio,M,No,24,0,0,0,0,1,1,1
9.56,Largo,M,No,27,0,0,0,1,0,0,1
6.15,Medio,M,No,25,0,1,0,0,0,1,0
3.74,Medio,M,Si,29,1,1,0,0,0,1,1
4.64,Corto,M,Si,47,0,1,0,1,0,0,0
4.29,Largo,F,No,24,1,0,0,0,0,0,0
9.51,Largo,M,No,25,0,0,0,0,1,0,0
5.14,Largo,M,Si,47,0,1,0,0,1,0,0
7,Corto,F,No,45,0,0,1,0,0,1,0
6.68,Medio,M,Si,32,1,0,0,0,0,1,0
5.98,Medio,M,No,39,0,0,0,0,1,0,0
2.44,Medio,M,No,17,0,1,0,0,1,1,0
6.1,Largo,M,Si,29,1,1,0,0,0,1,0
7.4,Largo,F,No,44,0,0,0,0,1,1,0
9.71,Largo,M,Si,29,1,1,1,0,1,1,0
4.02,Corto,M,No,27,1,1,1,0,0,1,0
9.75,Largo,F,Si,26,1,1,1,0,1,1,0
9.9,Corto,F,No,25,1,0,0,0,0,0,0
9.87,Largo,M,Si,24,1,0,0,0,0,1,0
6.95,Largo,M,No,42,0,0,1,0,0,1,0
3.17,Medio,F,No,27,0,0,0,1,1,0,0
8.74,Largo,M,Si,30,0,1,1,0,1,1,0
3.76,Corto,M,Si,41,0,1,0,0,0,1,1
2.74,Corto,F,No,46,1,0,0,0,1,0,0
4.62,Largo,F,No,50,0,0,0,0,1,0,0
3.41,Corto,M,No,27,0,1,0,1,0,1,0
5.94,Largo,F,No,44,0,1,0,1,1,1,1
5.09,Largo,M,Si,26,0,0,0,0,1,0,0
2.27,Medio,F,No,20,0,1,0,0,0,0,0
8.3,Medio,M,Si,28,1,1,0,0,0,1,0
3.97,Medio,M,Si,36,0,0,0,0,1,0,0
3.2,Corto,F,Si,27,1,1,1,0,0,1,0
8.19,Largo,F,Si,21,0,0,0,0,0,0,0
5.69,Medio,F,No,40,1,1,1,1,0,1,0
8.41,Corto,M,Si,43,1,0,0,0,1,1,0
8.87,Largo,F,No,20,0,0,0,0,0,0,0
8.94,Medio,F,Si,32,0,0,0,0,1,0,0
5.54,Largo,F,No,34,0,1,0,0,0,1,0
9.74,Corto,M,No,41,1,0,0,0,0,1,1
7.51,Largo,M,Si,31,1,0,0,0,0,0,0
9.37,Largo,F,No,40,0,0,0,0,1,0,0
8.67,Largo,M,Si,19,0,0,0,0,1,0,0
4.2,Medio,M,Si,27,0,0,0,0,0,0,1
5.33,Largo,F,No,52,0,1,0,1,0,1,0
2.5,Medio,F,Si,35,1,0,0,0,1,1,0
9.25,Medio,F,Si,22,1,0,0,0,0,0,1
8.59,Largo,F,Si,47,0,1,0,0,0,1,0
6.05,Largo,M,Si,55,1,1,1,0,0,0,0
2.78,Corto,M,Si,26,0,1,0,0,0,1,0
7.52,Largo,F,Si,39,1,0,0,0,0,1,0
2.86,Largo,M,Si,54,0,1,0,0,0,0,0
6.53,Largo,M,Si,33,0,0,0,0,0,0,0
6.46,Largo,F,Si,52,0,0,0,1,1,0,0
4.47,Corto,F,Si,25,1,1,1,1,1,1,1
8.33,Medio,F,Si,34,0,0,0,0,0,0,0
3.58,Medio,M,Si,31,1,0,0,0,0,0,1
7.66,Largo,F,Si,31,1,0,0,0,1,0,0
2.84,Largo,M,No,35,1,0,0,0,0,0,0
3.33,Largo,F,No,22,1,1,0,0,0,1,1
8.75,Medio,M,No,29,1,0,0,0,0,1,0
4.38,Medio,M,No,36,0,0,0,0,0,0,0
5.39,Largo,M,Si,35,1,0,0,1,1,0,0
3.76,Largo,F,Si,34,0,0,0,0,0,0,0
3.6,Largo,M,Si,42,0,0,0,0,1,1,1
9.3,Medio,M,No,48,1,1,0,0,1,1,0
4.28,Largo,F,Si,34,1,1,0,0,0,0,0
4.61,Largo,F,Si,31,0,0,0,1,1,0,1
7.42,Corto,M,No,46,0,0,0,0,1,1,0
